Country,Year,nitro,eutro,wasteG,wasteR,mspVal,ohiBio,co2,phCopernicus,fmsyF,bBmsy,kbaMPA,natura2kEEZ,fseRiskkRatio,tacCatch,compositeIUU,fteCoastalPop,gvaHoursW,economies,gvaNights,oResearch,sadTac,ohiArt,threatenedFish,imoRatedf,seaMining
Poland,2012,19.542619542619544,25.0,32.0,26.252505010020037,25.0,69.42,42.10245017505229,96.4693292682927,89.2635800356787,96.5688840098242,87.25113,80.459386743157,0.44171641450839416,99.7624083650757,72.70773919226959,36.379925873510835,19.23739455208649,62.903197879934766,60.05720088379173,1.2291270721232272,94.9169947166006,87.82,76.92307692307692,80.3921568627451,97.0
Poland,2013,17.153284671532848,5.0,28.903225806451612,20.84168336673347,31.25,68.98,42.63450022246489,96.61610579268294,89.34268777238323,96.96047705619995,87.25113,80.45660729771195,0.7356763127586499,99.52117943419105,72.70773919226959,36.115546091001995,21.333198654259586,52.70759594246646,57.61210308879764,1.2291270721232272,91.38017823222432,87.97,79.50081833060557,81.37254901960785,97.0
Poland,2014,23.61809045226131,7.142857142857142,25.806451612903224,35.87174348697395,37.5,68.29,44.24043764900977,96.76288231707318,89.42179550908776,97.35207010257571,87.25113,80.45382785226693,0.6666638360065168,99.2799505033064,72.70773919226959,32.86123057664352,22.825105465201865,44.64664562922229,38.51427448468836,1.3029146587799512,87.84336174784805,71.36,82.0785597381342,82.35294117647058,97.0
Poland,2015,19.665271966527197,10.0,24.66793168880455,39.77955911823648,43.75,67.53,43.754609894520534,96.90965884146343,89.50090324579227,97.74366314895146,87.25113,80.45104840682188,0.7897811717193712,99.03872157242175,72.70773919226959,33.5933090399317,23.615814305949456,47.61857854209721,42.33361081603336,0.8688952177294712,84.30654526347178,71.92,84.65630114566284,83.33333333333333,97.0
Poland,2016,21.31519274376417,10.0,23.52941176470588,54.90981963927856,50.0,67.46,42.24170016023881,97.05643536585367,89.5800109824968,98.1352561953272,87.25113,80.44826896137684,0.2803892065887461,98.7974926415371,72.70773919226959,34.73728435354982,20.772319891959707,59.16069608273235,41.0723947221169,0.8534811764162678,80.7697287790955,74.67,87.23404255319149,84.31372549019608,97.0
Poland,2017,19.42148760330579,7.142857142857142,19.037433155080212,46.09218436873748,57.142857142857146,67.27,40.5383752379086,96.95525390243904,87.12558755894278,97.16010013188497,87.25113,80.4519748886369,0.3601388870737346,98.14990287123942,72.70773919226959,35.7878599800233,23.450211993556458,94.27368313191675,42.54875986543238,0.8235807907207481,81.78028890628202,76.09,87.07412042831317,84.70588235294117,97.0
Poland,2018,15.210355987055019,12.5,14.545454545454545,52.104208416833664,64.28571428571429,67.01,40.572724693831,96.8540724390244,84.67116413538876,96.18494406844273,87.31556,80.45568081589694,0.337319014247124,97.50231310094173,72.70773919226959,36.73039504259537,23.688540884398126,72.58091104698602,41.51385192260286,0.8235807907207481,82.79084903346853,76.21,86.91419830343484,85.09803921568627,97.0
Poland,2019,19.831223628691987,4.761904761904763,14.052388289676426,45.09018036072144,71.42857142857143,66.96,42.865032560558454,96.75289097560977,82.21674071183475,95.20978800500049,87.31556,80.459386743157,0.35600678435154853,96.85472333064405,72.70773919226959,36.97659229547537,24.355913633107136,73.64973261504002,42.0595525017841,0.8235807907207481,83.80140916065506,76.01,86.75427617855652,85.49019607843138,97.0
Poland,2020,19.831223628691987,4.545454545454546,13.559322033898304,45.09018036072144,78.57142857142857,66.84,45.24304169419346,96.65170951219514,79.76231728828074,94.23463194155826,87.31556,80.50941676116781,0.35600678435154853,96.20713356034636,71.82994122681959,35.33634198433479,27.25012952554134,80.94413487536951,27.72591639523711,0.8235807907207481,84.81196928784158,75.03,86.59435405367822,85.88235294117648,97.0
Poland,2021,19.831223628691987,33.333333333333336,13.559322033898304,45.09018036072144,85.71428571428572,66.68,41.185794749932214,96.5505280487805,77.30789386472672,93.25947587811604,87.31556,80.55944677917861,0.35600678435154853,95.55954379004868,70.9521432613696,35.33634198433479,27.25012952554134,80.94413487536951,27.72591639523711,0.8235807907207481,85.82252941502809,72.35,86.4344319287999,86.27450980392157,97.0
Poland,2022,19.831223628691987,100.0,13.559322033898304,45.09018036072144,92.85714285714286,66.59,41.185794749932214,96.5505280487805,74.8534704411727,92.2843198146738,87.31556,80.55944677917861,0.35600678435154853,94.911954019751,70.9521432613696,35.33634198433479,27.25012952554134,80.94413487536951,27.72591639523711,0.8235807907207481,86.83308954221461,77.61,86.27450980392157,86.27450980392157,97.0
Poland,2023,19.831223628691987,100.0,13.559322033898304,45.09018036072144,100.0,66.59,41.185794749932214,96.5505280487805,74.8534704411727,92.2843198146738,87.31556,80.55944677917861,0.35600678435154853,94.911954019751,70.9521432613696,35.33634198433479,27.25012952554134,80.94413487536951,27.72591639523711,0.8235807907207481,86.83308954221461,77.61,86.27450980392157,86.27450980392157,97.0
Portugal,2012,21.4123006833713,1.9230769230769231,47.05882352941176,39.478957915831664,25.0,75.57,72.42066507822713,98.58326829268294,78.73271116107,98.7462824669165,68.28585,0.5078908185140665,1.1307992768806068,96.06558295767739,47.35255544983533,15.794767424447167,14.91129886439564,61.985137241708586,53.680932889119404,100.0,98.8623295927751,77.81,89.57345971563981,68.62745098039215,100.0
Portugal,2013,24.28940568475452,25.0,41.711229946524064,45.09018036072144,31.25,74.24,74.49730559408053,98.56175914634147,80.08985244205635,98.50631314688425,68.28585,1.9179434316836717,0.7468605814407133,96.43470296906501,47.35255544983533,17.325198745485658,16.561277072059887,80.80545008328838,62.73709232778779,100.0,97.79581578559612,72.1,90.86286097772876,70.58823529411765,100.0
Portugal,2014,20.93541202672606,10.0,36.36363636363637,48.59719438877756,37.5,74.0,74.14094140308788,98.54025000000001,81.4469937230427,98.266343826852,68.28585,3.327996044853277,1.3960250029782157,96.80382298045265,47.35255544983533,18.03739520812097,15.810878157729682,97.88629364856318,63.290166766077185,100.0,96.72930197841714,69.0,92.1522622398177,72.54901960784314,100.0
Portugal,2015,21.21896162528217,1.9607843137254901,31.515151515151516,51.40280561122245,43.75,73.53,67.83480592472512,98.51874085365856,82.80413500402904,98.02637450681974,70.30955,4.7380486580228816,1.1780129613181018,97.17294299184027,47.35255544983533,17.664325552921248,16.0629475487257,55.514836474252064,55.856188199558446,100.0,95.66278817123818,64.32,93.44166350190666,74.50980392156862,100.0
Portugal,2016,20.12847965738758,3.571428571428571,26.666666666666668,50.0,50.0,73.36,69.65004295565652,98.49723170731708,84.16127628501539,97.78640518678749,70.43105,6.148101271192487,0.3235426000177999,97.5420630032279,47.35255544983533,18.095508034974785,16.776657439070437,96.46706167794102,57.46123276567907,100.0,94.5962743640592,64.99,94.7310647639956,76.47058823529412,100.0
Portugal,2017,20.93541202672606,20.0,24.444444444444443,60.320641282565134,57.142857142857146,73.0,63.30705750254189,98.47339512195123,85.94153135183906,97.95436836868886,70.43105,6.826124587378881,0.6559080686724428,97.77893676286416,47.35255544983533,21.456698586955252,16.682226062088276,74.09152206237725,67.91022907330124,100.0,94.15550835554208,62.69,94.37224146999634,78.43137254901961,100.0
Portugal,2018,20.65934065934066,1.4925373134328357,22.22222222222222,56.71342685370742,64.28571428571429,72.75,67.13247279439484,98.44955853658537,87.72178641866273,98.12233155059023,70.76779,7.504147903565276,0.713412234990954,98.01581052250043,47.35255544983533,26.98058015357463,16.46046561339852,96.53560957869148,84.39510284123219,100.0,93.71474234702497,65.46,94.01341817599707,80.3921568627451,100.0
Portugal,2019,20.79646017699115,3.8461538461538463,20.41343669250646,59.018036072144284,71.42857142857143,72.67,71.69398513654264,98.42572195121953,89.50204148548639,98.29029473249159,70.76779,8.18217121975167,0.47927870220985935,98.2526842821367,47.35255544983533,27.595095767744958,17.531064735967675,82.22420036742221,83.74973905217054,100.0,93.27397633850785,68.21,93.65459488199781,82.3529411764706,100.0
Portugal,2020,20.79646017699115,7.6923076923076925,18.6046511627907,57.014028056112224,78.57142857142857,72.35,86.10085902177686,98.40188536585367,91.28229655231006,98.45825791439296,70.76779,8.18217121975167,0.47927870220985935,98.48955804177297,58.77336418645366,17.85064790557662,17.06877779088706,9.280986818044063,67.52014534680299,100.0,92.83321032999073,63.22,93.29577158799853,84.31372549019608,100.0
Portugal,2021,20.79646017699115,3.8461538461538463,18.6046511627907,57.014028056112224,85.71428571428572,72.11,88.75168403395838,98.37804878048782,93.06255161913373,98.62622109629433,70.76779,8.18217121975167,0.47927870220985935,98.72643180140923,70.19417292307199,17.85064790557662,17.06877779088706,9.280986818044063,67.52014534680299,100.0,92.39244432147362,60.25,92.93694829399927,86.27450980392157,100.0
Portugal,2022,20.79646017699115,0.5235602094240838,18.6046511627907,57.014028056112224,92.85714285714286,71.87,88.75168403395838,98.37804878048782,94.8428066859574,98.7941842781957,70.76779,8.18217121975167,0.47927870220985935,98.9633055610455,70.19417292307199,17.85064790557662,17.06877779088706,9.280986818044063,67.52014534680299,100.0,91.9516783129565,66.08,92.578125,86.27450980392157,100.0
Portugal,2023,20.79646017699115,0.5235602094240838,18.6046511627907,57.014028056112224,100.0,71.87,88.75168403395838,98.37804878048782,94.8428066859574,98.7941842781957,70.76779,8.18217121975167,0.47927870220985935,98.9633055610455,70.19417292307199,17.85064790557662,17.06877779088706,9.280986818044063,67.52014534680299,100.0,91.9516783129565,66.08,92.578125,86.27450980392157,100.0
Spain,2012,27.976190476190478,5.88235294117647,33.33333333333333,53.30661322645292,25.0,72.16,58.295610008752654,98.5623780487805,92.064992078069,99.4438292181352,62.51987,3.5150291810934697,10.216784819546445,81.6194921721647,54.60868413000854,23.01422450528535,25.501542969052014,3.312836728706804,53.8680190069727,68.13857133647377,91.2620368676261,73.45,89.93839835728953,86.27450980392157,100.0
Spain,2013,32.75261324041812,11.111111111111112,33.33333333333333,58.61723446893787,25.0,70.55,63.88357720621224,98.53314329268294,91.181546613476,98.81557201630872,62.55468,9.616380181533756,6.967267633783893,84.84075398712675,54.60868413000854,23.387183618730216,24.206884452308884,80.6620920151151,54.20373023795217,68.13857133647377,89.59392841165365,72.6,91.11541492958331,86.27450980392157,100.0
Spain,2014,23.857868020304572,33.333333333333336,33.33333333333333,59.118236472945895,25.0,70.29,62.92129850993427,98.50390853658539,90.298101148883,98.18731481448225,84.84646,15.717731181974044,8.546356484450357,88.06201580208881,54.60868413000854,22.17064723167163,27.403409015397738,22.1335236468121,51.74247505337374,78.75904755764918,87.92581995568119,72.04,92.29243150187708,86.27450980392157,100.0
Spain,2015,24.415584415584416,0.6211180124223602,41.666666666666664,61.22244488977956,25.0,70.02,59.06846089297855,98.47467378048782,89.41465568429,97.55905761265578,85.76788,21.81908218241433,8.392387709330428,91.28327761705086,54.60868413000854,23.587060537654366,24.89253614361415,83.22748806638911,55.08865878726017,89.37952377882459,86.25771149970873,71.77,93.46944807417086,86.27450980392157,100.0
Spain,2016,24.102564102564102,5.555555555555556,50.0,61.923847695390776,25.0,69.76,61.08819564174311,98.44543902439025,88.531210219697,96.93080041082929,85.84322,27.92043318285462,3.0026408759137757,94.5045394320129,54.60868413000854,24.831959907979375,23.418571602979007,85.33415430631013,56.31636347972238,100.0,84.58960304373629,71.37,94.64646464646464,86.27450980392157,100.0
Spain,2017,19.06693711967546,100.0,48.529411764705884,64.12825651302605,32.142857142857146,69.49,58.008847154936745,98.43035609756099,89.09895699910612,96.85972874240369,85.84396,27.920543447902023,3.545326999047502,95.17340177265163,54.60868413000854,26.237343031126102,22.420036046414445,93.82126565823864,60.765158738598636,100.0,85.2153120464587,71.2,94.29103107476489,86.66666666666667,100.0
Spain,2018,19.06693711967546,0.3690036900369004,47.05882352941176,66.23246492985972,39.285714285714285,69.23,58.99469170683712,98.41527317073172,89.66670377851524,96.78865707397809,85.84396,27.920653712949424,4.3549477731473605,95.84226411329037,54.60868413000854,29.481806657448274,25.493749338210897,97.16243940000575,71.42743334499133,100.0,85.84102104918112,70.66,93.93559750306514,87.05882352941177,100.0
Spain,2019,19.06693711967546,1.724137931034483,44.58204334365325,66.93386773547094,46.42857142857143,68.96,63.15417467415247,98.40019024390244,90.23445055792436,96.71758540555248,85.84521,27.920763977996828,4.131086836572761,96.51112645392911,54.60868413000854,28.7996045811092,26.29707140015251,8.835392831024134,70.59123302050494,100.0,86.46673005190354,70.27,93.5801639313654,87.45098039215686,100.0
Spain,2020,19.06693711967546,2.4390243902439024,42.10526315789473,55.61122244488978,53.57142857142857,68.7,78.0404387852563,98.38510731707318,90.80219733733347,96.6465137371269,85.86279,27.964925129481486,4.131086836572761,97.17998879456783,51.64847527807389,18.070642162040865,26.326202495773277,0.0,44.842960203624756,100.0,87.09243905462597,69.99,93.22473035966566,87.84313725490196,100.0
Spain,2021,19.06693711967546,1.0989010989010988,42.10526315789473,55.61122244488978,60.714285714285715,68.43,72.09504890681457,98.37002439024391,91.36994411674259,96.57544206870129,85.86279,28.009086280966144,4.131086836572761,97.84885113520656,48.68826642613923,18.070642162040865,26.326202495773277,0.0,44.842960203624756,100.0,87.71814805734839,67.9,92.86929678796591,88.23529411764706,100.0
Spain,2022,19.06693711967546,1.6666666666666667,42.10526315789473,55.61122244488978,67.85714285714286,68.17,72.09504890681457,98.37002439024391,91.93769089615171,96.50437040027569,85.86279,28.009086280966144,4.131086836572761,98.5177134758453,48.68826642613923,18.070642162040865,26.326202495773277,0.0,44.842960203624756,100.0,88.3438570600708,73.08,92.51386321626616,88.23529411764706,100.0
Spain,2023,19.06693711967546,1.6666666666666667,42.10526315789473,55.61122244488978,75.0,68.17,72.09504890681457,98.37002439024391,91.93769089615171,96.50437040027569,85.86279,28.009086280966144,4.131086836572761,98.5177134758453,48.68826642613923,18.070642162040865,26.326202495773277,0.0,44.842960203624756,100.0,88.3438570600708,73.08,92.51386321626616,88.23529411764706,100.0
Sweden,2012,30.12820512820513,14.285714285714285,44.44444444444444,58.21643286573147,25.0,76.72,70.3904198355267,97.43773170731707,91.4754166849543,96.4300340200774,56.67376,20.023989305661946,0.7165335625107214,96.7053340050353,70.9521432613696,10.492028285923816,30.69236256126314,43.10917532441112,62.00618106244087,44.913898161150414,90.1553664558795,94.77,77.27272727272728,82.3529411764706,100.0
Sweden,2013,27.246376811594203,5.0,35.12544802867383,57.11422845691383,31.25,76.23,73.07825890447783,97.5223963414634,88.16300413963427,96.61548381576523,56.67456,25.86950504354767,0.8656614858108089,97.1502247305077,70.9521432613696,9.808336898106068,31.884127809700107,10.961825921768032,56.367294506544475,44.913898161150414,89.9063264915212,94.55,79.7348484848485,84.31372549019608,100.0
Sweden,2014,30.618892508143325,4.761904761904763,25.806451612903224,56.91382765531062,37.5,75.88,76.49970421480914,97.60706097560976,84.85059159431424,96.80093361145305,57.02672,31.715020781433395,0.9665400562114519,97.5951154559801,70.9521432613696,10.232109508946849,36.35416133894951,90.1351229357468,59.69367460902299,45.15961835601395,89.6572865271629,94.57,82.1969696969697,86.27450980392157,100.0
Sweden,2015,29.65299684542587,2.5,25.403225806451612,59.519038076152306,43.75,75.82,77.57653514503447,97.6917256097561,81.53817904899422,96.98638340714086,57.0337,37.560536519319115,0.8077113205517764,98.0400061814525,70.9521432613696,10.324199705404407,36.00012803786609,84.54053279636133,56.2676991623495,44.32588892385623,89.40824656280459,94.93,84.6590909090909,88.23529411764707,100.0
Sweden,2016,25.61307901907357,4.545454545454546,25.0,61.82364729458918,50.0,75.57,77.79476037097496,97.77639024390244,78.2257665036742,97.1718332028287,59.73273,43.40605225720484,0.6321575870408377,98.4848969069249,70.9521432613696,11.198807584700388,34.465893003538135,71.46805101498842,75.72588828283622,45.76215725612566,89.15920659844629,95.51,87.12121212121212,90.19607843137256,100.0
Sweden,2017,26.62889518413598,3.125,22.756410256410255,49.29859719438878,57.142857142857146,74.25,80.21112343528694,97.71901219512195,77.68189704070863,96.21204337923741,59.74495,43.416065682346975,0.677492260156974,98.00411453829986,70.9521432613696,11.471557289607798,33.94917973777446,65.905795987973,73.78480593517021,45.76150394509231,88.85553064495383,95.62,86.60563973063974,90.98039215686275,100.0
Sweden,2018,15.51155115511551,3.225806451612903,20.51282051282051,51.30260521042085,64.28571428571429,73.5,81.9129544116312,97.66163414634147,77.13802757774306,95.25225355564613,59.94616,43.42607910748911,0.889198045662384,97.5233321696748,70.9521432613696,12.242863850743891,37.06072132886145,100.0,81.27975803059374,45.76150394509231,88.55185469146136,95.73,86.09006734006734,91.76470588235294,100.0
Sweden,2019,36.015325670498086,2.1276595744680855,22.377622377622377,54.70941883767535,71.42857142857143,73.15,85.0303464201868,97.60425609756098,76.5941581147775,94.29246373205484,60.20927,43.43609253263124,0.9894145517724969,97.04254980104974,70.9521432613696,13.958145815468818,34.63971047958622,80.16697647472218,80.20999730098912,45.76150394509231,88.24817873796889,95.86,85.57449494949495,92.54901960784315,100.0
Sweden,2020,36.015325670498086,1.5151515151515151,24.242424242424242,50.80160320641283,78.57142857142857,73.03,99.6174317728475,97.5468780487805,76.05028865181194,93.33267390846356,60.4589,43.46076847316009,0.9894145517724969,96.5617674324247,70.9521432613696,10.685917955270064,36.98596032778039,14.63650715719519,74.42779276342254,45.76150394509231,87.94450278447643,95.96,85.05892255892256,93.33333333333334,100.0
Sweden,2021,36.015325670498086,2.3809523809523814,24.242424242424242,50.80160320641283,85.71428571428572,73.13,95.30793087910561,97.4895,75.50641918884637,92.37288408487228,60.46026,43.485444413688924,0.9894145517724969,96.08098506379966,70.9521432613696,10.685917955270064,36.98596032778039,14.63650715719519,74.42779276342254,45.76150394509231,87.64082683098397,95.08,84.54335016835016,94.11764705882354,100.0
Sweden,2022,36.015325670498086,0.14992503748125938,24.242424242424242,50.80160320641283,92.85714285714286,72.54,95.30793087910561,97.4895,74.9625497258808,91.413094261281,60.46026,43.485444413688924,0.9894145517724969,95.6002026951746,70.9521432613696,10.685917955270064,36.98596032778039,14.63650715719519,74.42779276342254,45.76150394509231,87.3371508774915,97.37,84.02777777777777,94.11764705882354,100.0
Sweden,2023,36.015325670498086,0.14992503748125938,24.242424242424242,50.80160320641283,100.0,72.54,95.30793087910561,97.4895,74.9625497258808,91.413094261281,60.46026,43.485444413688924,0.9894145517724969,95.6002026951746,70.9521432613696,10.685917955270064,36.98596032778039,14.63650715719519,74.42779276342254,45.76150394509231,87.3371508774915,97.37,84.02777777777777,94.11764705882354,100.0
United Kingdom,2012,10.742857142857144,51.11497590489187,21.62162162162162,38.17635270541083,25.0,69.87,47.25689539458502,98.6749268292683,98.1350980799536,96.7157273107748,80.23372,33.70485891280795,3.8102264069186225,95.7344989174222,47.35255544983533,10.121653587874452,86.26904156048982,100.0,59.32010113191537,100.0,79.4515053046796,81.35,86.72985781990522,78.43137254901961,99.0
United Kingdom,2013,10.645526613816534,20.423378456160215,20.56690837178642,46.59318637274549,31.25,70.68,48.54467374409185,98.64808689024392,97.56952296012886,96.44602078272007,80.23372,39.71098400265825,2.2262018350347836,95.20733441175565,47.35255544983533,10.404529556320623,81.21080194011613,37.71536434621471,53.19465035303423,100.0,79.92036125451162,82.76,88.5041834883857,78.43137254901961,99.0
United Kingdom,2014,11.045828437132785,44.86489040060469,19.51219512195122,48.19639278557115,37.5,70.85,53.20617397879447,98.62124695121952,97.00394784030415,96.17631425466536,80.4301,45.71710909250855,3.4417787184438553,94.6801699060891,47.35255544983533,9.153974177131854,72.83902516144842,39.8245745833435,47.06919957415308,97.16643260101573,80.38921720434365,84.0,90.27850915686619,78.43137254901961,99.0
United Kingdom,2015,11.28451380552221,33.0458093996532,18.644986449864497,47.99599198396793,43.75,72.88,55.69616329858673,98.59440701219513,96.43837272047944,95.90660772661063,80.43025,51.72323418235885,7.872709581392375,94.15300540042254,47.35255544983533,8.855117401991578,62.06505027928646,46.595424232913594,40.94374879527194,85.97426876846406,80.85807315417567,84.61,92.05283482534668,78.43137254901961,99.0
United Kingdom,2016,10.867052023121387,37.711166996881275,17.77777777777778,58.61723446893787,50.0,73.08,59.38499582130421,98.56756707317075,95.8727976006547,95.6369011985559,80.43096,57.72935927220915,4.26798699700102,93.625840894756,47.35255544983533,9.92472492820739,52.19493168613186,20.980994352826233,39.53003374200025,94.75916003796455,81.32692910400769,84.41,93.82716049382717,78.43137254901961,99.0
United Kingdom,2017,10.91753774680604,49.3929570268856,17.97979797979798,58.717434869739485,57.142857142857146,72.99,61.669915260198,98.5460780487805,95.0208775349864,95.90746746785199,80.78616,58.56135292256002,0.8863508808936438,94.38265503978843,47.35255544983533,9.69740456992094,71.02795419997764,89.45499395399096,39.53003374200025,100.0,81.59825515485386,83.81,93.41215038013532,78.43137254901961,99.0
United Kingdom,2018,10.91753774680604,23.53654021213993,18.181818181818183,56.312625250501,64.28571428571429,72.81,63.320562334637884,98.52458902439025,94.1689574693181,96.17803373714807,81.21426,59.39334657291089,1.7843829392998982,95.13946918482087,47.35255544983533,10.11919009814662,68.54764780559134,57.26842611987711,39.53003374200025,100.0,81.86958120570003,82.74,92.99714026644347,78.43137254901961,99.0
United Kingdom,2019,10.91753774680604,38.834775200077445,18.181818181818183,56.312625250501,71.42857142857143,72.34,66.29199450830137,98.50310000000002,93.3170374036498,96.44860000644415,81.23336,60.22534022326176,2.9259302999343144,95.8962833298533,47.35255544983533,10.040614436779574,67.81118547379573,0.0,39.53003374200025,100.0,82.1409072565462,81.76,92.58213015275163,78.43137254901961,99.0
United Kingdom,2020,10.91753774680604,26.398171505513183,18.181818181818183,56.312625250501,78.57142857142857,72.4,74.533451232837,98.48161097560977,92.4651173379815,96.71916627574024,81.23336,60.22534022326176,2.9259302999343144,96.65309747488573,44.634215899950306,10.040614436779574,67.75518944945735,0.0,39.53003374200025,100.0,82.41223330739236,81.04,92.16712003905978,78.43137254901961,99.0
United Kingdom,2021,10.91753774680604,27.998074892484833,18.181818181818183,56.312625250501,85.71428571428572,72.29,74.533451232837,98.46012195121952,91.61319727231319,96.98973254503632,81.23336,60.22534022326176,2.9259302999343144,97.40991161991816,41.915876350065275,10.040614436779574,67.75518944945735,0.0,39.53003374200025,100.0,82.68355935823853,79.3,91.75210992536793,78.43137254901961,99.0
United Kingdom,2022,10.91753774680604,41.313217082052596,18.181818181818183,56.312625250501,92.85714285714286,72.11,74.533451232837,98.46012195121952,90.76127720664489,97.2602988143324,81.23336,60.22534022326176,2.9259302999343144,98.1667257649506,41.915876350065275,10.040614436779574,67.75518944945735,0.0,39.53003374200025,100.0,82.9548854090847,79.79,91.33709981167608,78.43137254901961,99.0
United Kingdom,2023,10.91753774680604,41.313217082052596,18.181818181818183,56.312625250501,100.0,72.11,74.533451232837,98.46012195121952,90.76127720664489,97.2602988143324,81.23336,60.22534022326176,2.9259302999343144,98.1667257649506,41.915876350065275,10.040614436779574,67.75518944945735,0.0,39.53003374200025,100.0,82.9548854090847,79.79,91.33709981167608,78.43137254901961,99.0
